Transaction_ID,Date,Day,Day type,Product,Category,Quantity,Unit_Price,Total_Sales,Event
T13209,10/14/2025,Tuesday,weekday,Juice,Beverages,4,5,20,Regular Sales
T13210,10/14/2025,Tuesday,weekday,Bread,Bakery,1,2,2,Regular Sales
T13211,10/15/2025,Wednesday,weekday,Fish,Meat,2,18,36,Regular Sales
T13212,10/15/2025,Wednesday,weekday,Milk,Dairy,8,3,24,Regular Sales
T13213,10/15/2025,Wednesday,weekday,Detergent,Household,3,10,30,Regular Sales
T13214,10/15/2025,Wednesday,weekday,Popcorn,Snacks,4,4,16,Regular Sales
T13215,10/15/2025,Wednesday,weekday,Water Bottle,Beverages,3,2,6,Regular Sales
T13216,10/15/2025,Wednesday,weekday,Popcorn,Snacks,9,4,36,Regular Sales
T13217,10/15/2025,Wednesday,weekday,Pasta,Groceries,5,8,40,Regular Sales
T13218,10/15/2025,Wednesday,weekday,Tissue Paper,Household,4,3,12,Regular Sales
T13219,10/15/2025,Wednesday,weekday,Sugar,Groceries,7,6,42,Regular Sales
T13220,10/15/2025,Wednesday,weekday,Milk,Dairy,2,3,6,Regular Sales
T13221,10/15/2025,Wednesday,weekday,Chips,Snacks,8,4,32,Regular Sales
T13222,10/15/2025,Wednesday,weekday,Soft Drink,Beverages,2,4,8,Regular Sales
T13223,10/15/2025,Wednesday,weekday,Juice,Beverages,9,5,45,Regular Sales
T13224,10/15/2025,Wednesday,weekday,Popcorn,Snacks,6,4,24,Regular Sales
T13225,10/15/2025,Wednesday,weekday,Water Bottle,Beverages,8,2,16,Regular Sales
T13226,10/15/2025,Wednesday,weekday,Soap,Personal Care,9,4,36,Regular Sales
T13227,10/15/2025,Wednesday,weekday,Chips,Snacks,9,4,36,Regular Sales
T13228,10/15/2025,Wednesday,weekday,Chocolate,Snacks,6,5,30,Regular Sales
T13229,10/15/2025,Wednesday,weekday,Sugar,Groceries,4,6,24,Regular Sales
T13230,10/15/2025,Wednesday,weekday,Soap,Personal Care,8,4,32,Regular Sales
T13231,10/15/2025,Wednesday,weekday,Popcorn,Snacks,5,4,20,Regular Sales
T13232,10/15/2025,Wednesday,weekday,Chicken,Meat,4,14,56,Regular Sales
T13233,10/15/2025,Wednesday,weekday,Soap,Personal Care,3,4,12,Regular Sales
T13234,10/15/2025,Wednesday,weekday,Detergent,Household,8,10,80,Regular Sales
T13235,10/15/2025,Wednesday,weekday,Dish Wash,Household,6,5,30,Regular Sales
T13236,10/15/2025,Wednesday,weekday,Chocolate,Snacks,1,5,5,Regular Sales
T13237,10/15/2025,Wednesday,weekday,Rice,Groceries,3,15,45,Regular Sales
T13238,10/15/2025,Wednesday,weekday,Chocolate,Snacks,8,5,40,Regular Sales
T13239,10/15/2025,Wednesday,weekday,Chips,Snacks,6,4,24,Regular Sales
T13240,10/15/2025,Wednesday,weekday,Flour,Groceries,5,5,25,Regular Sales
T13241,10/16/2025,Thursday,weekday,Water Bottle,Beverages,3,2,6,Regular Sales
T13242,10/16/2025,Thursday,weekday,Flour,Groceries,5,5,25,Regular Sales
T13243,10/16/2025,Thursday,weekday,Butter,Dairy,1,4,4,Regular Sales
T13244,10/16/2025,Thursday,weekday,Cooking Oil,Groceries,7,12,84,Regular Sales
T13245,10/16/2025,Thursday,weekday,Soap,Personal Care,2,4,8,Regular Sales
T13246,10/16/2025,Thursday,weekday,Biscuits,Snacks,6,3,18,Regular Sales
T13247,10/16/2025,Thursday,weekday,Rice,Groceries,4,15,60,Regular Sales
T13248,10/16/2025,Thursday,weekday,Rice,Groceries,4,15,60,Regular Sales
T13249,10/16/2025,Thursday,weekday,Milk,Dairy,4,3,12,Regular Sales
T13250,10/16/2025,Thursday,weekday,Tissue Paper,Household,4,3,12,Regular Sales
T13251,10/16/2025,Thursday,weekday,Popcorn,Snacks,5,4,20,Regular Sales
T13252,10/16/2025,Thursday,weekday,Croissant,Bakery,7,3,21,Regular Sales
T13253,10/16/2025,Thursday,weekday,Tissue Paper,Household,7,3,21,Regular Sales
T13254,10/16/2025,Thursday,weekday,Oranges,Fruits,3,4,12,Regular Sales
T13255,10/16/2025,Thursday,weekday,Croissant,Bakery,2,3,6,Regular Sales
T13256,10/16/2025,Thursday,weekday,Face Wash,Personal Care,4,9,36,Regular Sales
T13257,10/16/2025,Thursday,weekday,Cooking Oil,Groceries,8,12,96,Regular Sales
T13258,10/16/2025,Thursday,weekday,Chips,Snacks,5,4,20,Regular Sales
T13259,10/16/2025,Thursday,weekday,Chocolate,Snacks,9,5,45,Regular Sales
T13260,10/16/2025,Thursday,weekday,Chips,Snacks,7,4,28,Regular Sales
T13261,10/16/2025,Thursday,weekday,Flour,Groceries,8,5,40,Regular Sales
T13262,10/16/2025,Thursday,weekday,Soft Drink,Beverages,6,4,24,Regular Sales
T13263,10/16/2025,Thursday,weekday,Apples,Fruits,9,4,36,Regular Sales
T13264,10/16/2025,Thursday,weekday,Croissant,Bakery,4,3,12,Regular Sales
T13265,10/16/2025,Thursday,weekday,Chips,Snacks,8,4,32,Regular Sales
T13266,10/16/2025,Thursday,weekday,Pasta,Groceries,5,8,40,Regular Sales
T13267,10/16/2025,Thursday,weekday,Coffee,Beverages,7,10,70,Regular Sales
T13268,10/16/2025,Thursday,weekday,Fish,Meat,2,18,36,Regular Sales
T13269,10/17/2025,Friday,weekend,Fish,Meat,3,18,54,Regular Sales
T13270,10/17/2025,Friday,weekend,Pasta,Groceries,12,8,96,Regular Sales
T13271,10/17/2025,Friday,weekend,Shampoo,Personal Care,3,8,24,Regular Sales
T13272,10/17/2025,Friday,weekend,Butter,Dairy,13,4,52,Regular Sales
T13273,10/17/2025,Friday,weekend,Toothpaste,Personal Care,6,5,30,Regular Sales
T13274,10/17/2025,Friday,weekend,Soap,Personal Care,15,4,60,Regular Sales
T13275,10/17/2025,Friday,weekend,Toothpaste,Personal Care,13,5,65,Regular Sales
T13276,10/17/2025,Friday,weekend,Bananas,Fruits,13,2,26,Regular Sales
T13277,10/17/2025,Friday,weekend,Rice,Groceries,10,15,150,Regular Sales
T13278,10/17/2025,Friday,weekend,Sugar,Groceries,15,6,90,Regular Sales
T13279,10/17/2025,Friday,weekend,Flour,Groceries,1,5,5,Regular Sales
T13280,10/17/2025,Friday,weekend,Sugar,Groceries,12,6,72,Regular Sales
T13281,10/17/2025,Friday,weekend,Chocolate,Snacks,6,5,30,Regular Sales
T13282,10/17/2025,Friday,weekend,Pasta,Groceries,4,8,32,Regular Sales
T13283,10/17/2025,Friday,weekend,Bananas,Fruits,15,2,30,Regular Sales
T13284,10/17/2025,Friday,weekend,Milk,Dairy,1,3,3,Regular Sales
T13285,10/17/2025,Friday,weekend,Water Bottle,Beverages,3,2,6,Regular Sales
T13286,10/17/2025,Friday,weekend,Toothpaste,Personal Care,9,5,45,Regular Sales
T13287,10/17/2025,Friday,weekend,Butter,Dairy,13,4,52,Regular Sales
T13288,10/17/2025,Friday,weekend,Cooking Oil,Groceries,3,12,36,Regular Sales
T13289,10/17/2025,Friday,weekend,Bread,Bakery,7,2,14,Regular Sales
T13290,10/17/2025,Friday,weekend,Pasta,Groceries,7,8,56,Regular Sales
T13291,10/17/2025,Friday,weekend,Cooking Oil,Groceries,7,12,84,Regular Sales
T13292,10/17/2025,Friday,weekend,Apples,Fruits,7,4,28,Regular Sales
T13293,10/17/2025,Friday,weekend,Coffee,Beverages,4,10,40,Regular Sales
T13294,10/17/2025,Friday,weekend,Popcorn,Snacks,9,4,36,Regular Sales
T13295,10/17/2025,Friday,weekend,Pasta,Groceries,13,8,104,Regular Sales
T13296,10/17/2025,Friday,weekend,Water Bottle,Beverages,10,2,20,Regular Sales
T13297,10/17/2025,Friday,weekend,Detergent,Household,3,10,30,Regular Sales
T13298,10/17/2025,Friday,weekend,Rice,Groceries,3,15,45,Regular Sales
T13299,10/17/2025,Friday,weekend,Milk,Dairy,1,3,3,Regular Sales
T13300,10/17/2025,Friday,weekend,Dish Wash,Household,9,5,45,Regular Sales
T13301,10/17/2025,Friday,weekend,Coffee,Beverages,3,10,30,Regular Sales
T13302,10/17/2025,Friday,weekend,Chicken,Meat,1,14,14,Regular Sales
T13303,10/17/2025,Friday,weekend,Milk,Dairy,1,3,3,Regular Sales
T13304,10/17/2025,Friday,weekend,Rice,Groceries,10,15,150,Regular Sales
T13305,10/17/2025,Friday,weekend,Cheese,Dairy,6,6,36,Regular Sales
T13306,10/17/2025,Friday,weekend,Toothpaste,Personal Care,1,5,5,Regular Sales
T13307,10/17/2025,Friday,weekend,Toothpaste,Personal Care,7,5,35,Regular Sales
T13308,10/17/2025,Friday,weekend,Chocolate,Snacks,7,5,35,Regular Sales
T13309,10/17/2025,Friday,weekend,Oranges,Fruits,4,4,16,Regular Sales
T13310,10/17/2025,Friday,weekend,Bread,Bakery,6,2,12,Regular Sales
T13311,10/17/2025,Friday,weekend,Croissant,Bakery,1,3,3,Regular Sales
T13312,10/17/2025,Friday,weekend,Detergent,Household,7,10,70,Regular Sales
T13313,10/17/2025,Friday,weekend,Coffee,Beverages,4,10,40,Regular Sales
T13314,10/17/2025,Friday,weekend,Toothpaste,Personal Care,10,5,50,Regular Sales
T13315,10/17/2025,Friday,weekend,Croissant,Bakery,6,3,18,Regular Sales
T13316,10/17/2025,Friday,weekend,Water Bottle,Beverages,15,2,30,Regular Sales
T13317,10/17/2025,Friday,weekend,Bread,Bakery,6,2,12,Regular Sales
T13318,10/17/2025,Friday,weekend,Eggs,Dairy,9,5,45,Regular Sales
T13319,10/17/2025,Friday,weekend,Shampoo,Personal Care,9,8,72,Regular Sales
T13320,10/17/2025,Friday,weekend,Popcorn,Snacks,12,4,48,Regular Sales
T13321,10/17/2025,Friday,weekend,Face Wash,Personal Care,10,9,90,Regular Sales
T13322,10/17/2025,Friday,weekend,Croissant,Bakery,9,3,27,Regular Sales
T13323,10/17/2025,Friday,weekend,Flour,Groceries,9,5,45,Regular Sales
T13324,10/17/2025,Friday,weekend,Croissant,Bakery,10,3,30,Regular Sales
T13325,10/17/2025,Friday,weekend,Coffee,Beverages,15,10,150,Regular Sales
T13326,10/17/2025,Friday,weekend,Milk,Dairy,1,3,3,Regular Sales
T13327,10/17/2025,Friday,weekend,Toothpaste,Personal Care,6,5,30,Regular Sales
T13328,10/17/2025,Friday,weekend,Detergent,Household,6,10,60,Regular Sales
T13329,10/17/2025,Friday,weekend,Toothpaste,Personal Care,15,5,75,Regular Sales
T13330,10/17/2025,Friday,weekend,Cooking Oil,Groceries,1,12,12,Regular Sales
T13331,10/17/2025,Friday,weekend,Tea,Beverages,10,7,70,Regular Sales
T13332,10/17/2025,Friday,weekend,Juice,Beverages,9,5,45,Regular Sales
T13333,10/17/2025,Friday,weekend,Rice,Groceries,9,15,135,Regular Sales
T13334,10/17/2025,Friday,weekend,Apples,Fruits,12,4,48,Regular Sales
T13335,10/18/2025,Saturday,weekend,Muffin,Bakery,3,4,12,Regular Sales
T13336,10/18/2025,Saturday,weekend,Pasta,Groceries,6,8,48,Regular Sales
T13337,10/18/2025,Saturday,weekend,Sugar,Groceries,6,6,36,Regular Sales
T13338,10/18/2025,Saturday,weekend,Sugar,Groceries,12,6,72,Regular Sales
T13339,10/18/2025,Saturday,weekend,Cheese,Dairy,12,6,72,Regular Sales
T13340,10/18/2025,Saturday,weekend,Apples,Fruits,1,4,4,Regular Sales
T13341,10/18/2025,Saturday,weekend,Croissant,Bakery,4,3,12,Regular Sales
T13342,10/18/2025,Saturday,weekend,Fish,Meat,10,18,180,Regular Sales
T13343,10/18/2025,Saturday,weekend,Coffee,Beverages,10,10,100,Regular Sales
T13344,10/18/2025,Saturday,weekend,Coffee,Beverages,4,10,40,Regular Sales
T13345,10/18/2025,Saturday,weekend,Eggs,Dairy,10,5,50,Regular Sales
T13346,10/18/2025,Saturday,weekend,Rice,Groceries,12,15,180,Regular Sales
T13347,10/18/2025,Saturday,weekend,Tissue Paper,Household,13,3,39,Regular Sales
T13348,10/18/2025,Saturday,weekend,Juice,Beverages,13,5,65,Regular Sales
T13349,10/18/2025,Saturday,weekend,Face Wash,Personal Care,3,9,27,Regular Sales
T13350,10/18/2025,Saturday,weekend,Popcorn,Snacks,1,4,4,Regular Sales
T13351,10/18/2025,Saturday,weekend,Rice,Groceries,4,15,60,Regular Sales
T13352,10/18/2025,Saturday,weekend,Toothpaste,Personal Care,12,5,60,Regular Sales
T13353,10/18/2025,Saturday,weekend,Cheese,Dairy,12,6,72,Regular Sales
T13354,10/18/2025,Saturday,weekend,Chips,Snacks,9,4,36,Regular Sales
T13355,10/18/2025,Saturday,weekend,Water Bottle,Beverages,13,2,26,Regular Sales
T13356,10/18/2025,Saturday,weekend,Cheese,Dairy,1,6,6,Regular Sales
T13357,10/18/2025,Saturday,weekend,Soap,Personal Care,6,4,24,Regular Sales
T13358,10/18/2025,Saturday,weekend,Fish,Meat,6,18,108,Regular Sales
T13359,10/18/2025,Saturday,weekend,Eggs,Dairy,12,5,60,Regular Sales
T13360,10/18/2025,Saturday,weekend,Shampoo,Personal Care,9,8,72,Regular Sales
T13361,10/18/2025,Saturday,weekend,Flour,Groceries,6,5,30,Regular Sales
T13362,10/18/2025,Saturday,weekend,Chocolate,Snacks,13,5,65,Regular Sales
T13363,10/18/2025,Saturday,weekend,Sugar,Groceries,4,6,24,Regular Sales
T13364,10/18/2025,Saturday,weekend,Bananas,Fruits,9,2,18,Regular Sales
T13365,10/18/2025,Saturday,weekend,Soap,Personal Care,15,4,60,Regular Sales
T13366,10/18/2025,Saturday,weekend,Soap,Personal Care,10,4,40,Regular Sales
T13367,10/18/2025,Saturday,weekend,Butter,Dairy,3,4,12,Regular Sales
T13368,10/18/2025,Saturday,weekend,Chips,Snacks,15,4,60,Regular Sales
T13369,10/18/2025,Saturday,weekend,Chicken,Meat,9,14,126,Regular Sales
T13370,10/18/2025,Saturday,weekend,Cooking Oil,Groceries,15,12,180,Regular Sales
T13371,10/18/2025,Saturday,weekend,Popcorn,Snacks,6,4,24,Regular Sales
T13372,10/18/2025,Saturday,weekend,Shampoo,Personal Care,15,8,120,Regular Sales
T13373,10/18/2025,Saturday,weekend,Milk,Dairy,4,3,12,Regular Sales
T13374,10/18/2025,Saturday,weekend,Soft Drink,Beverages,1,4,4,Regular Sales
T13375,10/18/2025,Saturday,weekend,Dish Wash,Household,15,5,75,Regular Sales
T13376,10/18/2025,Saturday,weekend,Water Bottle,Beverages,3,2,6,Regular Sales
T13377,10/18/2025,Saturday,weekend,Dish Wash,Household,10,5,50,Regular Sales
T13378,10/18/2025,Saturday,weekend,Rice,Groceries,7,15,105,Regular Sales
T13379,10/18/2025,Saturday,weekend,Apples,Fruits,13,4,52,Regular Sales
T13380,10/18/2025,Saturday,weekend,Pasta,Groceries,1,8,8,Regular Sales
T13381,10/18/2025,Saturday,weekend,Flour,Groceries,12,5,60,Regular Sales
T13382,10/18/2025,Saturday,weekend,Shampoo,Personal Care,13,8,104,Regular Sales
T13383,10/18/2025,Saturday,weekend,Pasta,Groceries,4,8,32,Regular Sales
T13384,10/18/2025,Saturday,weekend,Oranges,Fruits,7,4,28,Regular Sales
T13385,10/18/2025,Saturday,weekend,Detergent,Household,7,10,70,Regular Sales
T13386,10/18/2025,Saturday,weekend,Sugar,Groceries,9,6,54,Regular Sales
T13387,10/18/2025,Saturday,weekend,Soft Drink,Beverages,12,4,48,Regular Sales
T13388,10/18/2025,Saturday,weekend,Popcorn,Snacks,12,4,48,Regular Sales
T13389,10/18/2025,Saturday,weekend,Sugar,Groceries,7,6,42,Regular Sales
T13390,10/18/2025,Saturday,weekend,Tea,Beverages,9,7,63,Regular Sales
T13391,10/18/2025,Saturday,weekend,Apples,Fruits,6,4,24,Regular Sales
T13392,10/18/2025,Saturday,weekend,Fish,Meat,6,18,108,Regular Sales
T13393,10/18/2025,Saturday,weekend,Water Bottle,Beverages,10,2,20,Regular Sales
T13394,10/18/2025,Saturday,weekend,Chocolate,Snacks,3,5,15,Regular Sales
T13395,10/18/2025,Saturday,weekend,Soft Drink,Beverages,9,4,36,Regular Sales
T13396,10/18/2025,Saturday,weekend,Sugar,Groceries,13,6,78,Regular Sales
T13397,10/18/2025,Saturday,weekend,Dish Wash,Household,9,5,45,Regular Sales
T13398,10/18/2025,Saturday,weekend,Apples,Fruits,10,4,40,Regular Sales
T13399,10/18/2025,Saturday,weekend,Juice,Beverages,3,5,15,Regular Sales
T13400,10/18/2025,Saturday,weekend,Flour,Groceries,10,5,50,Regular Sales
T13401,10/18/2025,Saturday,weekend,Rice,Groceries,3,15,45,Regular Sales
T13402,10/19/2025,Sunday,weekend,Cheese,Dairy,7,6,42,Regular Sales
T13403,10/19/2025,Sunday,weekend,Chocolate,Snacks,10,5,50,Regular Sales
T13404,10/19/2025,Sunday,weekend,Flour,Groceries,10,5,50,Regular Sales
T13405,10/19/2025,Sunday,weekend,Soft Drink,Beverages,10,4,40,Regular Sales
T13406,10/19/2025,Sunday,weekend,Cooking Oil,Groceries,3,12,36,Regular Sales
T13407,10/19/2025,Sunday,weekend,Cheese,Dairy,13,6,78,Regular Sales
T13408,10/19/2025,Sunday,weekend,Bananas,Fruits,15,2,30,Regular Sales
T13409,10/19/2025,Sunday,weekend,Butter,Dairy,13,4,52,Regular Sales
T13410,10/19/2025,Sunday,weekend,Popcorn,Snacks,3,4,12,Regular Sales
T13411,10/19/2025,Sunday,weekend,Butter,Dairy,3,4,12,Regular Sales
T13412,10/19/2025,Sunday,weekend,Popcorn,Snacks,1,4,4,Regular Sales
T13413,10/19/2025,Sunday,weekend,Chips,Snacks,4,4,16,Regular Sales
T13414,10/19/2025,Sunday,weekend,Biscuits,Snacks,4,3,12,Regular Sales
T13415,10/19/2025,Sunday,weekend,Tea,Beverages,12,7,84,Regular Sales
T13416,10/19/2025,Sunday,weekend,Fish,Meat,1,18,18,Regular Sales
T13417,10/19/2025,Sunday,weekend,Popcorn,Snacks,6,4,24,Regular Sales
T13418,10/19/2025,Sunday,weekend,Sugar,Groceries,12,6,72,Regular Sales
T13419,10/19/2025,Sunday,weekend,Water Bottle,Beverages,3,2,6,Regular Sales
T13420,10/19/2025,Sunday,weekend,Butter,Dairy,7,4,28,Regular Sales
T13421,10/19/2025,Sunday,weekend,Soap,Personal Care,4,4,16,Regular Sales
T13422,10/19/2025,Sunday,weekend,Bread,Bakery,7,2,14,Regular Sales
T13423,10/19/2025,Sunday,weekend,Tea,Beverages,7,7,49,Regular Sales
T13424,10/19/2025,Sunday,weekend,Soap,Personal Care,12,4,48,Regular Sales
T13425,10/19/2025,Sunday,weekend,Croissant,Bakery,9,3,27,Regular Sales
T13426,10/19/2025,Sunday,weekend,Shampoo,Personal Care,10,8,80,Regular Sales
T13427,10/19/2025,Sunday,weekend,Cheese,Dairy,7,6,42,Regular Sales
T13428,10/19/2025,Sunday,weekend,Coffee,Beverages,1,10,10,Regular Sales
T13429,10/19/2025,Sunday,weekend,Face Wash,Personal Care,3,9,27,Regular Sales
T13430,10/19/2025,Sunday,weekend,Butter,Dairy,7,4,28,Regular Sales
T13431,10/19/2025,Sunday,weekend,Eggs,Dairy,1,5,5,Regular Sales
T13432,10/19/2025,Sunday,weekend,Oranges,Fruits,10,4,40,Regular Sales
T13433,10/19/2025,Sunday,weekend,Water Bottle,Beverages,3,2,6,Regular Sales
T13434,10/19/2025,Sunday,weekend,Fish,Meat,1,18,18,Regular Sales
T13435,10/19/2025,Sunday,weekend,Juice,Beverages,15,5,75,Regular Sales
T13436,10/19/2025,Sunday,weekend,Cheese,Dairy,6,6,36,Regular Sales
T13437,10/19/2025,Sunday,weekend,Chocolate,Snacks,4,5,20,Regular Sales
T13438,10/19/2025,Sunday,weekend,Soft Drink,Beverages,9,4,36,Regular Sales
T13439,10/19/2025,Sunday,weekend,Chips,Snacks,15,4,60,Regular Sales
T13440,10/19/2025,Sunday,weekend,Soft Drink,Beverages,15,4,60,Regular Sales
T13441,10/19/2025,Sunday,weekend,Butter,Dairy,13,4,52,Regular Sales
T13442,10/19/2025,Sunday,weekend,Detergent,Household,15,10,150,Regular Sales
T13443,10/19/2025,Sunday,weekend,Chips,Snacks,7,4,28,Regular Sales
T13444,10/19/2025,Sunday,weekend,Apples,Fruits,1,4,4,Regular Sales
T13445,10/19/2025,Sunday,weekend,Tissue Paper,Household,12,3,36,Regular Sales
T13446,10/19/2025,Sunday,weekend,Apples,Fruits,7,4,28,Regular Sales
T13447,10/19/2025,Sunday,weekend,Bread,Bakery,7,2,14,Regular Sales
T13448,10/19/2025,Sunday,weekend,Chips,Snacks,7,4,28,Regular Sales
T13449,10/19/2025,Sunday,weekend,Coffee,Beverages,12,10,120,Regular Sales
T13450,10/19/2025,Sunday,weekend,Cooking Oil,Groceries,4,12,48,Regular Sales
T13451,10/19/2025,Sunday,weekend,Soft Drink,Beverages,12,4,48,Regular Sales
T13452,10/19/2025,Sunday,weekend,Detergent,Household,15,10,150,Regular Sales
T13453,10/19/2025,Sunday,weekend,Soap,Personal Care,15,4,60,Regular Sales
T13454,10/19/2025,Sunday,weekend,Flour,Groceries,3,5,15,Regular Sales
T13455,10/19/2025,Sunday,weekend,Chocolate,Snacks,6,5,30,Regular Sales
T13456,10/19/2025,Sunday,weekend,Croissant,Bakery,10,3,30,Regular Sales
T13457,10/19/2025,Sunday,weekend,Face Wash,Personal Care,7,9,63,Regular Sales
T13458,10/19/2025,Sunday,weekend,Chocolate,Snacks,7,5,35,Regular Sales
T13459,10/19/2025,Sunday,weekend,Fish,Meat,10,18,180,Regular Sales
T13460,10/19/2025,Sunday,weekend,Butter,Dairy,6,4,24,Regular Sales
T13461,10/19/2025,Sunday,weekend,Chips,Snacks,7,4,28,Regular Sales
T13462,10/19/2025,Sunday,weekend,Chicken,Meat,7,14,98,Regular Sales
T13463,10/19/2025,Sunday,weekend,Apples,Fruits,10,4,40,Regular Sales
T13464,10/19/2025,Sunday,weekend,Rice,Groceries,7,15,105,Regular Sales
T13465,10/19/2025,Sunday,weekend,Fish,Meat,1,18,18,Regular Sales
T13466,10/19/2025,Sunday,weekend,Tea,Beverages,4,7,28,Regular Sales
T13467,10/19/2025,Sunday,weekend,Tea,Beverages,10,7,70,Regular Sales
T13468,10/19/2025,Sunday,weekend,Flour,Groceries,7,5,35,Regular Sales
T13469,10/19/2025,Sunday,weekend,Cheese,Dairy,9,6,54,Regular Sales
T13470,10/19/2025,Sunday,weekend,Detergent,Household,13,10,130,Regular Sales
T13471,10/19/2025,Sunday,weekend,Apples,Fruits,7,4,28,Regular Sales
T13472,10/19/2025,Sunday,weekend,Rice,Groceries,6,15,90,Regular Sales
T13473,10/19/2025,Sunday,weekend,Milk,Dairy,10,3,30,Regular Sales
T13474,10/19/2025,Sunday,weekend,Water Bottle,Beverages,9,2,18,Regular Sales
T13475,10/19/2025,Sunday,weekend,Toothpaste,Personal Care,13,5,65,Regular Sales
T13476,10/19/2025,Sunday,weekend,Chicken,Meat,12,14,168,Regular Sales
T13477,10/19/2025,Sunday,weekend,Milk,Dairy,13,3,39,Regular Sales
T13478,10/19/2025,Sunday,weekend,Croissant,Bakery,3,3,9,Regular Sales
T13479,10/19/2025,Sunday,weekend,Cheese,Dairy,13,6,78,Regular Sales
T13480,10/20/2025,Monday,weekday,Chocolate,Snacks,1,5,5,Regular Sales
T13481,10/20/2025,Monday,weekday,Bread,Bakery,8,2,16,Regular Sales
T13482,10/20/2025,Monday,weekday,Butter,Dairy,5,4,20,Regular Sales
T13483,10/20/2025,Monday,weekday,Coffee,Beverages,3,10,30,Regular Sales
T13484,10/20/2025,Monday,weekday,Bananas,Fruits,10,2,20,Regular Sales
T13485,10/20/2025,Monday,weekday,Tissue Paper,Household,1,3,3,Regular Sales
T13486,10/20/2025,Monday,weekday,Butter,Dairy,7,4,28,Regular Sales
T13487,10/20/2025,Monday,weekday,Chocolate,Snacks,10,5,50,Regular Sales
T13488,10/20/2025,Monday,weekday,Milk,Dairy,2,3,6,Regular Sales
T13489,10/20/2025,Monday,weekday,Juice,Beverages,6,5,30,Regular Sales
T13490,10/20/2025,Monday,weekday,Soap,Personal Care,8,4,32,Regular Sales
T13491,10/20/2025,Monday,weekday,Tea,Beverages,8,7,56,Regular Sales
T13492,10/20/2025,Monday,weekday,Muffin,Bakery,5,4,20,Regular Sales
T13493,10/20/2025,Monday,weekday,Juice,Beverages,2,5,10,Regular Sales
T13494,10/20/2025,Monday,weekday,Coffee,Beverages,7,10,70,Regular Sales
T13495,10/20/2025,Monday,weekday,Flour,Groceries,7,5,35,Regular Sales
T13496,10/20/2025,Monday,weekday,Flour,Groceries,4,5,20,Regular Sales
T13497,10/20/2025,Monday,weekday,Dish Wash,Household,8,5,40,Regular Sales
T13498,10/20/2025,Monday,weekday,Pasta,Groceries,4,8,32,Regular Sales
T13499,10/20/2025,Monday,weekday,Butter,Dairy,7,4,28,Regular Sales
T13500,10/20/2025,Monday,weekday,Popcorn,Snacks,8,4,32,Regular Sales
T13501,10/20/2025,Monday,weekday,Eggs,Dairy,1,5,5,Regular Sales
T13502,10/20/2025,Monday,weekday,Butter,Dairy,1,4,4,Regular Sales
T13503,10/20/2025,Monday,weekday,Chips,Snacks,1,4,4,Regular Sales
T13504,10/20/2025,Monday,weekday,Sugar,Groceries,5,6,30,Regular Sales
T13505,10/20/2025,Monday,weekday,Chicken,Meat,4,14,56,Regular Sales
T13506,10/20/2025,Monday,weekday,Muffin,Bakery,6,4,24,Regular Sales
T13507,10/20/2025,Monday,weekday,Butter,Dairy,6,4,24,Regular Sales
T13508,10/20/2025,Monday,weekday,Pasta,Groceries,1,8,8,Regular Sales
T13509,10/20/2025,Monday,weekday,Rice,Groceries,1,15,15,Regular Sales
T13510,10/21/2025,Tuesday,weekday,Sugar,Groceries,9,6,54,Regular Sales
T13511,10/21/2025,Tuesday,weekday,Shampoo,Personal Care,3,8,24,Regular Sales
T13512,10/21/2025,Tuesday,weekday,Oranges,Fruits,2,4,8,Regular Sales
T13513,10/21/2025,Tuesday,weekday,Bananas,Fruits,2,2,4,Regular Sales
T13514,10/21/2025,Tuesday,weekday,Sugar,Groceries,1,6,6,Regular Sales
T13515,10/21/2025,Tuesday,weekday,Pasta,Groceries,10,8,80,Regular Sales
T13516,10/21/2025,Tuesday,weekday,Sugar,Groceries,6,6,36,Regular Sales
T13517,10/21/2025,Tuesday,weekday,Soap,Personal Care,6,4,24,Regular Sales
T13518,10/21/2025,Tuesday,weekday,Biscuits,Snacks,10,3,30,Regular Sales
T13519,10/21/2025,Tuesday,weekday,Tea,Beverages,7,7,49,Regular Sales
T13520,10/21/2025,Tuesday,weekday,Coffee,Beverages,9,10,90,Regular Sales
T13521,10/21/2025,Tuesday,weekday,Bananas,Fruits,10,2,20,Regular Sales
T13522,10/21/2025,Tuesday,weekday,Water Bottle,Beverages,5,2,10,Regular Sales
T13523,10/21/2025,Tuesday,weekday,Soft Drink,Beverages,7,4,28,Regular Sales
T13524,10/21/2025,Tuesday,weekday,Muffin,Bakery,10,4,40,Regular Sales
T13525,10/21/2025,Tuesday,weekday,Tea,Beverages,6,7,42,Regular Sales
T13526,10/21/2025,Tuesday,weekday,Chicken,Meat,1,14,14,Regular Sales
T13527,10/21/2025,Tuesday,weekday,Soap,Personal Care,3,4,12,Regular Sales
T13528,10/21/2025,Tuesday,weekday,Oranges,Fruits,6,4,24,Regular Sales
T13529,10/21/2025,Tuesday,weekday,Rice,Groceries,3,15,45,Regular Sales
T13530,10/21/2025,Tuesday,weekday,Yogurt,Dairy,10,3,30,Regular Sales
T13531,10/21/2025,Tuesday,weekday,Tissue Paper,Household,10,3,30,Regular Sales
T13532,10/21/2025,Tuesday,weekday,Flour,Groceries,10,5,50,Regular Sales
T13533,10/21/2025,Tuesday,weekday,Muffin,Bakery,6,4,24,Regular Sales
